Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	ID	i.Start	i.End	Frequency	n_Sample	0	1	2	3	4	5	Type	Length	Check_gene
20	1049	NR_039915	-	60907542	60907613	60907613	60907613	1	60907542,	60907613,	0	MIR4758	unk	unk	-1,	CNVR_187	60904582	60937858	2569	367		43	2484	42			Mixed	33277	Has_gene
20	1049	NR_109922	+	60928065	60931534	60931534	60931534	3	60928065,60930323,60931247,	60928391,60930536,60931534,	0	LAMA5-AS1	unk	unk	-1,-1,-1,	CNVR_187	60904582	60937858	2569	367		43	2484	42			Mixed	33277	Has_gene
20	16	NR_033263	-	60753212	61148768	61148768	61148768	8	60753212,61141440,61142426,61142912,61144754,61145033,61145518,61148632,	60753268,61141970,61142574,61144065,61144909,61145207,61145668,61148768,	0	MIR1-1HG-AS1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,	CNVR_188	61040705	61050303	734	367		5	729				Loss	9599	Has_gene
20	1050	NM_080473	-	61038552	61051051	61039891	61050577	7	61038552,61040395,61040889,61041481,61048458,61050054,61050985,	61040047,61040520,61040977,61041607,61048634,61050598,61051051,	0	GATA5	cmpl	cmpl	0,1,0,0,1,0,-1,	CNVR_188	61040705	61050303	734	367		5	729				Loss	9599	Has_gene
20	1053	NR_136405	+	61427824	61433081	61433081	61433081	5	61427824,61428461,61429938,61430204,61430807,	61428023,61428583,61430020,61430401,61433081,	0	MRGBP	unk	unk	-1,-1,-1,-1,-1,	CNVR_189	61427574	61428073	367	367	11		356				Loss	500	Has_gene
20	1053	NM_007346	+	61436186	61445352	61436211	61445001	7	61436186,61438888,61439598,61440936,61441850,61442813,61443581,	61436382,61438957,61439677,61441015,61441917,61442962,61445352,	0	OGFR	cmpl	cmpl	0,0,0,1,2,0,2,	CNVR_190	61444831	61456586	734	367			716	18			Gain	11756	Has_gene
20	1053	NM_001853	+	61448401	61472511	61448416	61472084	32	61448401,61448918,61449869,61450573,61451280,61452532,61452858,61453108,61453462,61453942,61455796,61456319,61457168,61457555,61458118,61458592,61459274,61460115,61460274,61460806,61460979,61461117,61461711,61461868,61463505,61464371,61467272,61467538,61467829,61468434,61470035,61471893,	61448494,61448987,61449905,61450645,61451334,61452568,61452882,61453162,61453516,61453984,61455853,61456373,61457222,61457609,61458172,61458646,61459328,61460169,61460328,61460851,61461033,61461171,61461765,61461940,61463541,61464416,61467305,61467685,61467884,61468617,61470113,61472511,	0	COL9A3	cmpl	cmpl	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,	CNVR_190	61444831	61456586	734	367			716	18			Gain	11756	Has_gene
20	1055	NM_080606	-	61637278	61638316	61637400	61638126	1	61637278,	61638316,	0	BHLHE23	cmpl	cmpl	0,	CNVR_191	61637028	61638027	367	367	1		366				Loss	1000	Has_gene
20	1057	NM_020882	+	61924537	61966203	61926459	61961010	36	61924537,61926449,61929261,61936768,61937232,61938841,61939322,61939893,61940684,61941109,61941732,61942745,61942976,61943267,61943771,61944143,61944468,61945094,61945423,61946755,61947904,61950409,61950838,61951390,61951642,61952364,61953409,61956792,61957019,61957447,61958103,61959303,61959430,61959682,61960936,61962071,	61924627,61926541,61929372,61936912,61937391,61939000,61939442,61940058,61940849,61941267,61941862,61942891,61943100,61943407,61943901,61944286,61944601,61945243,61945553,61946791,61948043,61950552,61950948,61951549,61951720,61952451,61953463,61956846,61957073,61957501,61958175,61959339,61959479,61959850,61961013,61966203,	0	COL20A1	cmpl	cmpl	-1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,	CNVR_192	61944378	61982253	1468	367		19	1448	1			Mixed	37876	Has_gene
20	1057	NR_046317	-	61974574	61992701	61992701	61992701	6	61974574,61981004,61987326,61987722,61990899,61992441,	61978215,61982379,61987461,61987767,61991051,61992701,	0	CHRNA4	unk	unk	-1,-1,-1,-1,-1,-1,	CNVR_192	61944378	61982253	1468	367		19	1448	1			Mixed	37876	Has_gene
20	1058	NM_004518	-	62031560	62104008	62037996	62103816	15	62031560,62039765,62044802,62045440,62046255,62055529,62059719,62065161,62069977,62070950,62073758,62076011,62076590,62078099,62103520,	62038728,62039889,62044934,62045546,62046479,62055559,62059788,62065256,62070073,62071061,62073884,62076187,62076717,62078190,62104008,	0	KCNQ2	cmpl	cmpl	0,2,2,1,2,2,2,0,0,0,0,1,0,2,0,	CNVR_193	62046005	62051220	367	367		3	364				Loss	5216	Has_gene
20	1058	NM_004518	-	62031560	62104008	62037996	62103816	15	62031560,62039765,62044802,62045440,62046255,62055529,62059719,62065161,62069977,62070950,62073758,62076011,62076590,62078099,62103520,	62038728,62039889,62044934,62045546,62046479,62055559,62059788,62065256,62070073,62071061,62073884,62076187,62076717,62078190,62104008,	0	KCNQ2	cmpl	cmpl	0,2,2,1,2,2,2,0,0,0,0,1,0,2,0,	CNVR_194	62065280	62065506	367	367	1		366				Loss	227	Has_gene
20	132	NM_001958	-	62119366	62130436	62119650	62129116	8	62119366,62120270,62121831,62124489,62126157,62127208,62128972,62130410,	62119778,62120505,62122088,62124640,62126454,62127388,62129187,62130436,	0	EEF1A2	cmpl	cmpl	1,0,1,0,0,0,0,-1,	CNVR_195	62120525	62120755	367	367	5		362				Loss	231	Has_gene
20	1059	NM_005975	-	62159353	62168729	62160888	62168667	8	62159353,62161430,62162098,62163878,62164903,62165504,62166290,62168437,	62161076,62161584,62162280,62164040,62165057,62165668,62166412,62168729,	0	PTK6	cmpl	cmpl	1,0,1,1,0,1,2,0,	CNVR_196	62162348	62173733	1835	367		24	1797	14			Mixed	11386	Has_gene
20	1059	NM_080823	-	62171276	62178857	62172170	62178816	8	62171276,62172543,62172791,62173515,62173792,62174666,62175579,62178460,	62172352,62172700,62172973,62173674,62173934,62174833,62175701,62178857,	0	SRMS	cmpl	cmpl	1,0,1,1,0,1,2,0,	CNVR_196	62162348	62173733	1835	367		24	1797	14			Mixed	11386	Has_gene
20	1059	NM_080823	-	62171276	62178857	62172170	62178816	8	62171276,62172543,62172791,62173515,62173792,62174666,62175579,62178460,	62172352,62172700,62172973,62173674,62173934,62174833,62175701,62178857,	0	SRMS	cmpl	cmpl	1,0,1,1,0,1,2,0,	CNVR_197	62175329	62192098	2202	367	5	40	2145	12			Mixed	16770	Has_gene
20	1059	NM_001319153	+	62185511	62188048	62187016	62187973	2	62185511,62187006,	62185624,62188048,	0	FNDC11	cmpl	cmpl	-1,0,	CNVR_197	62175329	62192098	2202	367	5	40	2145	12			Mixed	16770	Has_gene
20	1059	NM_001037335	-	62189438	62205592	62190598	62203738	20	62189438,62191280,62191523,62191831,62192147,62192434,62192702,62192953,62193175,62193424,62193640,62193872,62197730,62198196,62199710,62200500,62201856,62202037,62203460,62205536,	62190723,62191448,62191680,62192050,62192282,62192627,62192819,62193098,62193337,62193556,62193735,62197584,62197806,62198980,62200352,62201018,62201964,62202221,62204574,62205592,	0	HELZ2	cmpl	cmpl	1,1,0,0,0,2,2,1,1,1,2,1,0,2,2,0,0,2,0,-1,	CNVR_197	62175329	62192098	2202	367	5	40	2145	12			Mixed	16770	Has_gene
20	1059	NM_001037335	-	62189438	62205592	62190598	62203738	20	62189438,62191280,62191523,62191831,62192147,62192434,62192702,62192953,62193175,62193424,62193640,62193872,62197730,62198196,62199710,62200500,62201856,62202037,62203460,62205536,	62190723,62191448,62191680,62192050,62192282,62192627,62192819,62193098,62193337,62193556,62193735,62197584,62197806,62198980,62200352,62201018,62201964,62202221,62204574,62205592,	0	HELZ2	cmpl	cmpl	1,1,0,0,0,2,2,1,1,1,2,1,0,2,2,0,0,2,0,-1,	CNVR_198	62193137	62223623	2936	367		84	2806	46			Mixed	30487	Has_gene
20	1059	NM_012384	-	62218957	62258454	62221441	62250750	10	62218957,62223374,62223885,62224363,62226962,62229109,62234317,62236095,62250619,62258308,	62222082,62223497,62224023,62224435,62227120,62229213,62234445,62236193,62250807,62258454,	0	GMEB2	cmpl	cmpl	1,1,1,1,2,0,1,2,0,-1,	CNVR_198	62193137	62223623	2936	367		84	2806	46			Mixed	30487	Has_gene
20	1060	NR_037882	+	62289162	62330051	62330051	62330051	38	62289162,62290585,62292650,62293202,62293898,62294181,62297356,62298821,62303908,62305292,62309497,62309620,62311201,62312016,62316875,62317143,62318990,62319289,62319491,62319653,62319880,62320407,62320854,62321102,62321439,62321646,62322157,62323094,62324157,62324495,62325724,62326093,62326418,62326680,62327130,62328112,62328680,62329632,	62289819,62290857,62292849,62293296,62293980,62294242,62297432,62298906,62303974,62305446,62309536,62309699,62311299,62312072,62316950,62317225,62319123,62319403,62319532,62319739,62319958,62320485,62321001,62321218,62321563,62321794,62322300,62323190,62324356,62324636,62325841,62326327,62326574,62327003,62327207,62328544,62328875,62330051,	0	RTEL1-TNFRSF6B	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,	CNVR_199	62325968	62333819	1101	367		3	1095	3			Mixed	7852	Has_gene
20	1060	NM_001283009	+	62289664	62327598	62290755	62327211	35	62289664,62290585,62292650,62293202,62293898,62294181,62297356,62298821,62303908,62305292,62309497,62309620,62311201,62312016,62316875,62317143,62318990,62319289,62319491,62319653,62319880,62320407,62320854,62321102,62321439,62321646,62322157,62323094,62324157,62324495,62325724,62326093,62326418,62326680,62327130,	62289819,62290857,62292849,62293296,62293980,62294242,62297432,62298906,62303974,62305446,62309536,62309699,62311299,62312072,62316950,62317225,62319123,62319403,62319532,62319739,62319958,62320485,62321001,62321218,62321563,62321794,62322300,62323190,62324356,62324636,62325841,62326327,62326574,62327003,62327598,	0	RTEL1	cmpl	cmpl	-1,0,0,1,2,0,1,2,0,0,1,1,2,1,0,0,1,2,2,1,0,0,0,0,2,0,1,0,0,1,1,1,1,1,0,	CNVR_199	62325968	62333819	1101	367		3	1095	3			Mixed	7852	Has_gene
20	1060	NM_003823	+	62328004	62330035	62328120	62329916	3	62328004,62328680,62329632,	62328544,62328875,62330035,	0	TNFRSF6B	cmpl	cmpl	0,1,1,	CNVR_199	62325968	62333819	1101	367		3	1095	3			Mixed	7852	Has_gene
20	1060	NM_001267546	-	62329999	62339328	62331794	62338042	7	62329999,62331953,62333181,62333487,62337708,62338002,62339218,	62331882,62332054,62333252,62333569,62337791,62338090,62339328,	0	ARFRP1	cmpl	cmpl	2,0,1,0,1,0,-1,	CNVR_199	62325968	62333819	1101	367		3	1095	3			Mixed	7852	Has_gene
20	1060	NM_020062	+	62371128	62375403	62371265	62374343	8	62371128,62371729,62372722,62373221,62373482,62373688,62374051,62374231,	62371391,62371884,62372832,62373409,62373583,62373968,62374143,62375403,	0	SLC2A4RG	cmpl	cmpl	0,0,2,1,0,2,0,2,	CNVR_200	62373446	62384464	734	367		5	729				Loss	11019	Has_gene
20	132	NM_001369741	-	62375022	62462617	62378282	62422110	5	62375022,62384038,62407030,62421173,62462449,	62378654,62384214,62407315,62422143,62462617,	0	ZBTB46	cmpl	cmpl	0,1,1,0,-1,	CNVR_200	62373446	62384464	734	367		5	729				Loss	11019	Has_gene
20	132	NM_001369741	-	62375022	62462617	62378282	62422110	5	62375022,62384038,62407030,62421173,62462449,	62378654,62384214,62407315,62422143,62462617,	0	ZBTB46	cmpl	cmpl	0,1,1,0,-1,	CNVR_201	62421923	62496829	2569	367		65	2498			6	Loss	74907	Has_gene
20	1061	NR_110081	+	62439428	62454360	62454360	62454360	3	62439428,62452102,62453474,	62439508,62452224,62454360,	0	ZBTB46-AS1	unk	unk	-1,-1,-1,	CNVR_201	62421923	62496829	2569	367		65	2498			6	Loss	74907	Has_gene
20	1061	NR_165313	-	62492567	62496426	62496426	62496426	2	62492567,62496176,	62495742,62496426,	0	LOC112268269	unk	unk	-1,-1,	CNVR_201	62421923	62496829	2569	367		65	2498			6	Loss	74907	Has_gene
20	1061	NM_080622	+	62492850	62494341	62492893	62494303	1	62492850,	62494341,	0	ABHD16B	cmpl	cmpl	0,	CNVR_201	62421923	62496829	2569	367		65	2498			6	Loss	74907	Has_gene
20	132	NM_199363	+	62496622	62522890	62496718	62521298	7	62496622,62500648,62505020,62514071,62518916,62520542,62521202,	62496737,62500794,62505169,62514173,62518958,62520591,62522890,	0	TPD52L2	cmpl	cmpl	0,1,0,2,2,2,0,	CNVR_201	62421923	62496829	2569	367		65	2498			6	Loss	74907	Has_gene
20	132	NM_199363	+	62496622	62522890	62496718	62521298	7	62496622,62500648,62505020,62514071,62518916,62520542,62521202,	62496737,62500794,62505169,62514173,62518958,62520591,62522890,	0	TPD52L2	cmpl	cmpl	0,1,0,2,2,2,0,	CNVR_202	62506918	62507417	367	367			362			5	Gain	500	Has_gene
20	132	NM_199363	+	62496622	62522890	62496718	62521298	7	62496622,62500648,62505020,62514071,62518916,62520542,62521202,	62496737,62500794,62505169,62514173,62518958,62520591,62522890,	0	TPD52L2	cmpl	cmpl	0,1,0,2,2,2,0,	CNVR_203	62521452	62551542	734	367	86		648				Loss	30091	Has_gene
20	1062	NM_025219	+	62526478	62567363	62559698	62562921	5	62526478,62559687,62560664,62562203,62562817,	62526676,62559805,62560878,62562375,62567363,	0	DNAJC5	cmpl	cmpl	-1,0,2,0,1,	CNVR_203	62521452	62551542	734	367	86		648				Loss	30091	Has_gene
20	1062	NR_030637	+	62550801	62550873	62550873	62550873	1	62550801,	62550873,	0	MIR941-1	unk	unk	-1,	CNVR_203	62521452	62551542	734	367	86		648				Loss	30091	Has_gene
20	1062	NR_128719	+	62550913	62550985	62550985	62550985	1	62550913,	62550985,	0	MIR941-5	unk	unk	-1,	CNVR_203	62521452	62551542	734	367	86		648				Loss	30091	Has_gene
20	1062	NR_030638	+	62550913	62550985	62550985	62550985	1	62550913,	62550985,	0	MIR941-2	unk	unk	-1,	CNVR_203	62521452	62551542	734	367	86		648				Loss	30091	Has_gene
20	1062	NR_030639	+	62551108	62551180	62551180	62551180	1	62551108,	62551180,	0	MIR941-3	unk	unk	-1,	CNVR_203	62521452	62551542	734	367	86		648				Loss	30091	Has_gene
20	1062	NR_040032	+	62551220	62551292	62551292	62551292	1	62551220,	62551292,	0	MIR941-4	unk	unk	-1,	CNVR_203	62521452	62551542	734	367	86		648				Loss	30091	Has_gene
20	1062	NM_025219	+	62526478	62567363	62559698	62562921	5	62526478,62559687,62560664,62562203,62562817,	62526676,62559805,62560878,62562375,62567363,	0	DNAJC5	cmpl	cmpl	-1,0,2,0,1,	CNVR_204	62562453	62575854	1468	367		12	1440	16			Mixed	13402	Has_gene
20	1062	NM_001193379	-	62571181	62582540	62571328	62582179	15	62571181,62571502,62571730,62571946,62572146,62572302,62572462,62575005,62575749,62575897,62577003,62577157,62577513,62577805,62582111,	62571408,62571659,62571838,62572069,62572209,62572396,62572561,62575022,62575811,62576087,62577075,62577328,62577620,62577996,62582540,	0	UCKL1	cmpl	cmpl	1,0,0,0,0,2,2,0,1,0,0,0,1,2,0,	CNVR_204	62562453	62575854	1468	367		12	1440	16			Mixed	13402	Has_gene
20	1062	NR_031735	-	62572817	62572897	62572897	62572897	1	62572817,	62572897,	0	MIR1914	unk	unk	-1,	CNVR_204	62562453	62575854	1468	367		12	1440	16			Mixed	13402	Has_gene
20	1062	NR_030377	-	62573983	62574079	62574079	62574079	1	62573983,	62574079,	0	MIR647	unk	unk	-1,	CNVR_204	62562453	62575854	1468	367		12	1440	16			Mixed	13402	Has_gene
20	1062	NM_020713	-	62588056	62601283	62591240	62599303	17	62588056,62592661,62593294,62593625,62593939,62594447,62594694,62594970,62595141,62595423,62595672,62595842,62597493,62598228,62598733,62599182,62601166,	62591492,62592760,62593357,62593727,62594134,62594618,62594793,62595063,62595266,62595570,62595744,62596069,62598134,62598357,62598876,62599305,62601283,	0	ZNF512B	cmpl	cmpl	0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,-1,	CNVR_205	62597743	62598181	367	367			361			6	Gain	439	Has_gene
20	1062	NM_080621	-	62605468	62610995	62606862	62610820	5	62605468,62607044,62608323,62608577,62610729,	62606885,62607185,62608495,62608759,62610995,	0	SAMD10	cmpl	cmpl	1,1,0,1,0,	CNVR_206	62606218	62608536	734	367		3	731				Loss	2319	Has_gene
20	1063	NM_001348090	+	62665079	62670354	62667676	62670112	7	62665079,62665258,62665860,62667489,62669279,62669648,62669974,	62665159,62665308,62667400,62667679,62669555,62669801,62670354,	0	C20orf204	cmpl	cmpl	-1,-1,-1,0,0,0,0,	CNVR_207	62669602	62694799	1101	367	8		1093				Loss	25198	Has_gene
20	1063	NM_018419	-	62678934	62680992	62679518	62680869	2	62678934,62680511,	62680315,62680992,	0	SOX18	cmpl	cmpl	1,0,	CNVR_207	62669602	62694799	1101	367	8		1093				Loss	25198	Has_gene
20	1063	NM_003195	+	62694550	62703700	62694665	62703533	10	62694550,62697828,62698267,62699399,62700713,62701117,62701612,62701841,62703222,62703524,	62694737,62697891,62698373,62699487,62700844,62701174,62701767,62701988,62703294,62703700,	0	TCEA2	cmpl	cmpl	0,0,0,1,2,1,1,0,0,0,	CNVR_207	62669602	62694799	1101	367	8		1093				Loss	25198	Has_gene
20	1063	NM_000913	+	62711434	62731986	62724073	62730152	4	62711434,62724040,62729154,62729628,	62711705,62724306,62729510,62731986,	0	OPRL1	cmpl	cmpl	-1,0,2,1,	CNVR_208	62729570	62730569	367	367		1	366				Loss	1000	Has_gene
20	1064	NM_004535	+	62795804	62873606	62830214	62871801	23	62795804,62821415,62830214,62831244,62836387,62836905,62838946,62842558,62843400,62844886,62848419,62850263,62851065,62853245,62854463,62854643,62858767,62859240,62863516,62867907,62868639,62871112,62871672,	62796092,62821513,62830269,62831275,62836450,62837153,62839840,62842693,62843491,62845000,62848634,62850388,62851335,62853400,62854526,62854712,62858830,62859324,62863738,62867999,62868743,62871256,62873606,	0	MYT1	cmpl	cmpl	-1,-1,0,1,2,2,1,1,1,2,2,1,0,0,2,2,2,2,2,2,1,0,0,	CNVR_209	62848669	62891875	367	367			366	1			Gain	43207	Has_gene
20	1064	NM_018257	+	62887100	62907579	62891318	62904953	6	62887100,62891294,62895781,62896610,62899239,62904573,	62887223,62891625,62895884,62896782,62899363,62907579,	0	PCMTD2	cmpl	cmpl	-1,0,1,2,0,1,	CNVR_209	62848669	62891875	367	367			366	1			Gain	43207	Has_gene
