CONTIG	START	END	LOG2_COPY_RATIO
chr20	4705436	4705935	1.103513067
chr20	4712677	4713176	1.040594119
chr20	4713177	4713676	0.986875486
chr20	4764418	4764917	0.930285549
chr20	4764918	4765238	1.061519396
chr20	4766626	4767125	0.983332671
chr20	4767126	4767224	1.658435456
chr20	4768028	4768527	1.13354373
chr20	4768528	4768631	1.151450214
chr20	4768632	4769131	0.879287851
chr20	4769991	4770490	1.050798935
chr20	4770491	4770593	1.549605095
chr20	4770846	4771345	0.753582345
chr20	4772934	4773433	0.949935161
chr20	4776210	4776709	0.943585472
chr20	4776710	4776862	1.140461897
chr20	4778405	4778904	0.750449054
chr20	4781367	4781866	0.868126165
chr20	4837253	4837752	1.121087311
chr20	4837753	4838100	1.014400398
chr20	4839684	4840183	1.048531969
chr20	4840184	4840280	1.598588215
chr20	4842343	4842842	0.885621293
chr20	4842843	4842981	1.000001383
chr20	4843173	4843672	0.896899642
chr20	4848165	4848664	0.945180409
chr20	4850301	4850800	0.719822568
chr20	4854331	4854830	0.955672452
chr20	4854831	4854979	0.631633252
chr20	4854980	4855479	0.870733104
chr20	4864037	4864536	0.902337864
chr20	4864537	4864719	1.117899705
chr20	4865148	4865647	0.829902247
chr20	4866216	4866715	0.990901199
chr20	4879950	4880449	1.143684391
chr20	4880450	4880608	1.575307257
chr20	4882837	4883336	0.918838374
chr20	4893275	4893774	0.999379812
chr20	4912850	4913349	1.122825647
chr20	4913350	4913612	0.891104352
chr20	5080733	5081232	1.276227573
chr20	5081233	5081732	1.062197318
chr20	5086583	5087082	1.194864566
chr20	5089727	5090226	1.051750746
chr20	5093115	5093614	1.610382622
chr20	5093615	5093983	1.144397047
chr20	5095348	5095847	1.020596498
chr20	5095848	5096051	0.91928848
chr20	5096052	5096468	0.904713906
chr20	5097865	5098364	0.90943831
chr20	5098365	5098560	1.034353218
chr20	5099005	5099368	0.977694432
chr20	5099369	5099762	1.124408653
chr20	5099973	5100472	1.091250698
chr20	5100473	5100865	1.488907104
chr20	5107461	5107960	2.032528573
chr20	5153918	5154417	1.072591684
chr20	5154418	5154555	1.048127111
chr20	5155578	5156077	1.004050104
chr20	5156078	5156175	1.400740779
chr20	5157043	5157542	0.909152131
chr20	5157543	5157641	1.839832824
chr20	5159212	5159711	0.944357067
chr20	5159712	5159852	1.536831336
chr20	5162782	5163281	1.018065897
chr20	5163456	5163955	0.877685178
chr20	5165253	5165752	0.974906149
chr20	5165753	5165841	1.29512546
chr20	5166153	5166652	1.028791089
chr20	5166653	5166722	0.994298212
chr20	5167082	5167581	0.940057136
chr20	5167582	5167735	1.193700809
chr20	5169462	5169961	1.008715415
chr20	5169962	5170082	0.796832167
chr20	5170130	5170615	0.910097077
chr20	5170616	5171115	1.078832964
chr20	5282095	5282594	1.504663443
chr20	5282595	5283094	1.021240353
chr20	5283095	5283594	1.103683251
chr20	5294307	5294806	0.904249831
chr20	5294807	5295273	0.924331316
chr20	5527794	5528293	0.982068707
chr20	5528294	5528746	0.980667919
chr20	5538340	5538839	1.060156157
chr20	5538840	5539001	0.951125618
chr20	5539079	5539578	0.967305099
chr20	5540335	5540834	0.848999487
chr20	5541860	5542359	0.893406915
chr20	5545412	5545911	0.995302124
chr20	5547128	5547627	0.98699932
chr20	5547878	5548377	0.910258352
chr20	5550542	5551041	1.015304986
chr20	5554310	5554809	0.87388418
chr20	5555808	5556307	1.09099926
chr20	5556308	5556326	1.695336589
chr20	5556327	5556826	0.87969604
chr20	5558775	5559274	1.050214072
chr20	5559275	5559507	0.839791339
chr20	5560403	5560902	1.14726101
chr20	5564676	5565175	1.064433036
chr20	5566589	5567088	1.059882935
chr20	5573722	5574221	0.962331668
chr20	5579120	5579619	0.878420509
chr20	5584759	5585258	1.024638765
chr20	5753257	5753733	1.131434144
chr20	5753734	5754233	1.070142519
chr20	5843419	5843918	1.035242403
chr20	5843919	5844418	1.125985471
chr20	5891905	5892404	0.34490749
chr20	5896721	5897220	0.914669671
chr20	5897245	5897744	0.972318108
chr20	5902730	5903229	0.83495788
chr20	5903230	5903729	0.999983331
chr20	5903730	5904229	0.882385067
chr20	5904230	5904729	0.994892072
chr20	5904730	5904996	1.105320628
chr20	5905367	5905866	1.095958643
chr20	5918623	5919122	1.072279427
chr20	5919123	5919622	1.034067265
chr20	5921448	5921836	1.096084859
chr20	5921837	5922241	0.995942357
chr20	5922346	5922845	1.137984793
chr20	5922846	5922877	0.840924293
chr20	5922878	5923377	0.903370628
chr20	5923378	5923682	0.909959872
chr20	5923954	5924453	1.069785582
chr20	5924462	5924742	0.768902011
chr20	5924743	5925149	1.076571058
chr20	5925200	5925699	1.07342623
chr20	5925700	5925810	1.077591398
chr20	5926801	5927300	0.972404151
chr20	5927301	5927429	1.510463907
chr20	5930673	5931172	1.099128856
chr20	5932406	5932905	0.861681597
chr20	5932906	5932939	1.338456583
chr20	5932940	5933424	1.128209214
chr20	5935003	5935502	0.919529382
chr20	5935542	5936041	1.100874093
chr20	5936042	5936147	1.151402982
chr20	5937521	5938020	1.019768262
chr20	5938923	5939422	1.056708341
chr20	5939423	5939622	1.150198186
chr20	5943669	5944168	1.098648518
chr20	5947831	5948330	1.057248211
chr20	5948331	5948354	1.587773543
chr20	5948355	5948854	0.928272514
chr20	5952402	5952901	1.011821965
chr20	5952971	5953470	0.735369578
chr20	5953471	5953536	0.825634203
chr20	5953537	5954036	0.934622404
chr20	5958271	5958770	0.890264552
chr20	5958771	5958913	1.051840546
chr20	5963365	5963864	1.003685612
chr20	5963865	5964061	0.805888419
chr20	5965176	5965675	1.028785624
chr20	5965676	5965896	1.015883098
chr20	5966317	5966816	1.063560734
chr20	5966817	5967027	0.726362672
chr20	5967677	5968176	0.935886459
chr20	5973901	5974390	0.920350011
chr20	5974391	5974757	0.977684646
chr20	5974758	5975257	1.080503704
chr20	5987688	5988187	6.506117928
chr20	5990170	5990669	0.861053561
chr20	5990670	5990808	0.881877411
chr20	5995756	5996255	1.088984495
chr20	6011680	6012179	1.034486839
chr20	6012407	6012906	1.129639905
chr20	6014859	6015358	0.854094757
chr20	6017469	6017968	1.054448673
chr20	6021445	6021944	0.843858913
chr20	6021945	6022444	0.92101376
chr20	6022445	6022944	0.943705347
chr20	6022945	6023142	1.573286779
chr20	6024938	6025437	0.958737185
chr20	6031174	6031673	1.053362376
chr20	6031674	6031879	0.814658808
chr20	6032540	6033039	1.031987155
chr20	6033040	6033539	0.561218621
chr20	6057241	6057740	0.705657526
chr20	6057741	6058240	0.862221934
chr20	6059832	6060331	0.938903022
chr20	6060332	6060474	1.173422727
chr20	6064436	6064935	1.014962853
chr20	6065462	6065961	1.079503567
chr20	6065962	6066184	1.580932763
chr20	6068173	6068672	0.945031586
chr20	6069361	6069860	0.891729844
chr20	6069861	6069986	1.045196971
chr20	6075335	6075834	0.884058509
chr20	6077298	6077797	1.11699538
chr20	6077798	6077925	0.889054997
chr20	6077926	6078425	0.943799098
chr20	6087928	6088427	1.127661025
chr20	6090694	6091193	1.057973068
chr20	6091194	6091408	1.085929767
chr20	6092873	6093372	1.02094539
chr20	6096207	6096706	1.103424686
chr20	6096707	6096941	1.737145824
chr20	6099800	6100299	1.04223529
chr20	6100300	6100469	1.266362591
chr20	6750516	6751015	0.927580372
chr20	6751016	6751369	0.936027855
chr20	6758641	6759140	0.868214702
chr20	6759141	6759640	0.953877295
chr20	6759641	6760140	0.813031365
chr20	7863881	7864380	1.049182526
chr20	7864381	7864560	1.029785674
chr20	7865917	7866294	0.850285339
chr20	7866295	7866761	0.962825176
chr20	7875529	7876028	1.039953329
chr20	7886550	7887049	0.949055546
chr20	7887050	7887226	1.240140743
chr20	7894560	7895059	1.039574222
chr20	7895060	7895316	0.919929708
chr20	7914880	7915379	1.232751923
chr20	7920682	7921181	0.975397566
chr20	7921182	7921355	1.330075633
chr20	7962242	7962741	0.921980807
chr20	7962742	7963241	0.87402134
chr20	7963242	7963518	0.793608521
chr20	7964190	7964689	0.887935856
chr20	7967684	7968183	1.201786484
chr20	7976422	7976921	1.053489318
chr20	7980128	7980627	1.181255896
chr20	7981892	7982391	1.190213515
chr20	7990596	7991095	1.023700092
chr20	8113162	8113647	0.510568812
chr20	8130690	8131189	0.916130975
chr20	8351778	8352277	1.005281406
chr20	8608690	8609189	0.836034444
chr20	8609190	8609328	1.161138043
chr20	8626498	8626997	1.023870877
chr20	8628296	8628795	1.000083804
chr20	8629770	8630269	0.908297714
chr20	8637580	8638079	1.073004255
chr20	8638934	8639433	0.922958622
chr20	8639434	8639601	1.419808343
chr20	8665328	8665827	0.921547338
chr20	8665828	8665975	0.469215438
chr20	8678022	8678521	0.970789239
chr20	8678522	8678680	1.070170035
chr20	8689066	8689565	1.044466189
chr20	8696660	8697159	0.859760837
chr20	8698067	8698566	0.859552702
chr20	8698567	8698745	1.022864044
chr20	8702750	8703249	0.954839143
chr20	8705052	8705551	1.443348952
chr20	8707705	8708204	1.2028708
chr20	8709446	8709945	0.897057388
chr20	8709946	8710071	0.901512321
chr20	8713634	8714133	0.862922428
chr20	8714134	8714289	0.999996501
chr20	8717424	8717923	0.922043818
chr20	8717924	8718089	0.926955581
chr20	8719657	8720156	0.908727831
chr20	8720740	8721239	1.069722883
chr20	8721860	8722359	1.006574731
chr20	8737442	8737941	1.053799983
chr20	8737942	8738075	1.450665022
chr20	8740803	8741302	0.972811317
chr20	8745535	8746034	1.062930974
chr20	8746035	8746255	1.318655842
chr20	8754935	8755434	0.811837684
chr20	8755435	8755616	1.229870464
chr20	8768845	8769225	0.880366627
chr20	8769226	8769619	1.005292301
chr20	8769914	8770413	1.007796131
chr20	8770571	8771070	0.979323602
chr20	8782452	8782951	0.763452966
chr20	8782952	8783070	1.420569841
chr20	8862018	8862517	0.865943143
chr20	8862518	8863017	1.250206895
chr20	9288196	9288695	0.828724128
chr20	9317522	9318021	0.937281003
chr20	9318404	9318903	0.977026436
chr20	9319290	9319789	0.988208204
chr20	9319790	9319934	1.185718607
chr20	9343292	9343791	1.04682253
chr20	9345857	9346356	1.065836139
chr20	9351610	9352109	0.995334809
chr20	9352699	9353198	1.065923787
chr20	9353443	9353942	0.736870486
chr20	9360450	9360949	1.020264096
chr20	9364597	9365096	1.036313754
chr20	9365097	9365308	1.217819392
chr20	9367859	9368358	0.987536207
chr20	9370275	9370774	0.863556084
chr20	9370927	9371426	0.908110782
chr20	9373984	9374483	0.921746518
chr20	9375919	9376418	1.043716537
chr20	9381886	9382385	0.931611202
chr20	9388313	9388812	1.078948348
chr20	9388813	9388955	0.762452982
chr20	9389029	9389528	1.080447911
chr20	9389534	9390033	1.024131861
chr20	9391433	9391932	0.818698562
chr20	9400203	9400702	1.00131051
chr20	9401693	9402192	0.912115468
chr20	9402193	9402358	0.530081227
chr20	9404144	9404643	0.869386331
chr20	9404644	9404849	0.744226673
chr20	9415956	9416455	1.068751577
chr20	9417398	9417897	1.049790008
chr20	9417898	9418049	1.04321077
chr20	9424377	9424750	1.20021353
chr20	9424751	9425140	0.97803915
chr20	9433743	9434242	1.046210894
chr20	9437810	9438309	1.109682036
chr20	9440031	9440530	1.051020083
chr20	9440531	9440707	0.294140613
chr20	9448967	9449466	0.97309849
chr20	9453186	9453685	0.953937892
chr20	9453710	9454209	0.731497898
chr20	9457113	9457612	0.9418421
chr20	9459317	9459816	0.877832333
chr20	9459817	9460316	1.286179035
chr20	9494754	9495253	1.244772788
chr20	9495254	9495753	0.892516985
chr20	9495754	9495872	1.404152914
chr20	9495873	9496372	1.040674279
chr20	9496373	9496459	1.303850975
chr20	9496460	9496840	1.133187544
chr20	9496841	9497258	0.945555452
chr20	9498436	9498935	0.786138315
chr20	9498936	9499125	0.907616703
chr20	9510038	9510537	1.163618378
chr20	9510538	9511037	0.846790277
chr20	9519781	9520280	1.120663029
chr20	9520281	9520514	1.008347892
chr20	9522982	9523481	1.033869577
chr20	9523482	9523617	1.427110836
chr20	9524765	9525264	1.03290478
chr20	9538004	9538503	0.947362307
chr20	9538504	9538631	1.619129149
chr20	9543287	9543786	0.932564022
chr20	9543787	9543921	1.66274856
chr20	9546289	9546788	1.099332013
chr20	9546789	9547281	0.943097119
chr20	9560541	9561040	0.792386434
chr20	9561041	9561540	0.818182995
chr20	9561541	9561827	0.850735464
chr20	9624522	9625021	1.060787703
chr20	9625022	9625237	1.158173914
chr20	10018655	10019154	1.21422851
chr20	10019155	10019545	1.129519818
chr20	10023519	10024018	1.088583175
chr20	10024019	10024219	1.080959938
chr20	10024791	10025290	0.893047276
chr20	10025291	10025441	0.88530423
chr20	10025971	10026470	1.003728471
chr20	10026471	10026595	1.162984477
chr20	10029787	10030286	0.916264469
chr20	10030287	10030786	1.05987662
chr20	10030787	10031110	0.911926386
chr20	10032060	10032559	1.135244946
chr20	10032560	10032787	1.533340127
chr20	10033509	10034008	1.054501329
chr20	10034009	10034173	0.916591432
chr20	10034859	10035358	1.033588757
chr20	10035359	10035497	1.245171857
chr20	10035899	10036398	1.096027408
chr20	10036399	10036898	1.532974899
chr20	10255826	10256325	1.114167655
chr20	10256326	10256461	0.857693737
chr20	10258082	10258581	0.869423905
chr20	10265121	10265620	1.086109648
chr20	10273279	10273727	0.874362842
chr20	10273728	10274176	0.889077533
chr20	10277322	10277821	1.120972608
chr20	10279665	10280164	1.104829426
chr20	10286526	10287025	0.949103979
chr20	10287026	10287525	1.048295735
chr20	10385406	10385905	1.009686406
chr20	10385906	10386405	0.852732959
chr20	10388013	10388512	1.086560722
chr20	10389025	10389524	1.189643817
chr20	10389525	10389701	0.704373277
chr20	10392927	10393426	1.003366908
chr20	10393427	10393926	0.857255195
chr20	10393927	10394426	0.910320842
chr20	10438573	10439072	1.034585344
chr20	10536628	10537127	1.072008104
chr20	10541097	10541596	0.823499104
chr20	10541597	10541718	1.38017692
chr20	10579072	10579571	0.919951229
chr20	10582128	10582627	1.052920431
chr20	10601711	10602210	1.005877219
chr20	10602211	10602312	1.245069234
chr20	10603056	10603555	1.108244463
chr20	10603556	10604055	1.048114482
chr20	10604056	10604555	1.845902603
chr20	10619581	10620080	0.858750226
chr20	10620081	10620580	0.931496732
chr20	10620581	10620853	1.100121949
chr20	10621180	10621670	0.865232437
chr20	10621671	10621999	0.950274096
chr20	10622000	10622385	1.146687839
chr20	10622386	10622790	1.037482495
chr20	10622885	10623384	1.063573242
chr20	10624175	10624674	1.139169306
chr20	10624758	10625257	0.766164782
chr20	10625272	10625708	1.002170497
chr20	10625709	10625953	1.043518998
chr20	10625954	10626367	1.12435197
chr20	10626368	10626867	1.156380212
chr20	10627336	10627835	1.017435466
chr20	10627836	10628001	1.123466598
chr20	10628357	10628856	1.078609799
chr20	10628857	10628977	1.143866751
chr20	10628978	10629477	0.700309693
chr20	10629478	10629539	1.229841519
chr20	10629540	10629962	0.977494467
chr20	10629963	10630462	0.928953202
chr20	10630644	10631143	1.097833619
chr20	10631978	10632477	1.137383883
chr20	10632478	10632560	1.205710814
chr20	10632561	10633006	0.957745626
chr20	10633007	10633496	0.850033974
chr20	10636795	10637294	1.059291368
chr20	10638865	10639364	0.967151484
chr20	10639365	10639620	1.39939626
chr20	10644360	10644859	1.116884047
chr20	10653098	10653597	0.912527032
chr20	10653598	10653875	0.651426675
chr20	10653876	10654375	0.827815159
chr20	11898262	11898761	0.715541535
chr20	11898762	11899261	0.9807328
chr20	11899262	11899491	0.995884993
chr20	11899492	11899991	0.994145042
chr20	11900115	11900614	0.863141583
chr20	11900615	11900734	0.900186821
chr20	11903031	11903530	1.069198815
chr20	11903531	11904030	1.085648431
chr20	11904031	11904530	0.928276929
chr20	12989369	12989868	0.734327238
chr20	12989869	12990282	0.966928663
chr20	13029342	13029841	1.074748632
chr20	13029842	13030028	1.329564482
chr20	13052653	13053152	3.494986293
chr20	13054746	13055245	0.777925454
chr20	13071480	13071979	-5.331875938
chr20	13073880	13074379	-0.063249883
chr20	13090508	13091007	4.866751799
chr20	13097902	13098401	-3.467699796
chr20	13106987	13107486	-6.265544186
chr20	13134399	13134898	-7.057294219
chr20	13140399	13140898	3.507400048
chr20	13145150	13145649	5.989730834
chr20	13250900	13251399	2.632071309
chr20	13260030	13260529	4.128259988
chr20	13268936	13269435	4.417480427
chr20	13272770	13273269	4.185791824
chr20	13279338	13279837	2.467891347
chr20	13279838	13280337	1.786678498
chr20	13370285	13370784	1.201784455
chr20	13370785	13371284	1.054079157
chr20	13397844	13398343	0.93496721
chr20	13415440	13415939	0.846952189
chr20	13463623	13464122	0.959439645
chr20	13508829	13509328	1.039064029
chr20	13514418	13514917	0.999755537
chr20	13514918	13515038	1.40975299
chr20	13539404	13539903	1.068703716
chr20	13549903	13550402	1.022126277
chr20	13561293	13561792	0.975032493
chr20	13567646	13568145	0.890617097
chr20	13603842	13604341	0.786278919
chr20	13605581	13606080	0.937865602
chr20	13610330	13610829	1.019417385
chr20	13610830	13611049	0.897251918
chr20	13695218	13695717	0.91610623
chr20	13695718	13696064	0.900687739
chr20	13697764	13698263	0.945693621
chr20	13698264	13698411	0.687470133
chr20	13699304	13699803	1.077938073
chr20	13708774	13709273	1.122034907
chr20	13714117	13714616	1.022700923
chr20	13714617	13714739	1.452179168
chr20	13740088	13740587	0.952973896
chr20	13740588	13740750	1.312329385
chr20	13747173	13747672	1.063154333
chr20	13747673	13747821	1.240076941
chr20	13750302	13750801	0.915809813
chr20	13751726	13752225	1.007988134
chr20	13752226	13752379	1.370394084
chr20	13752910	13753409	0.998997766
chr20	13753410	13753511	0.710517201
chr20	13755552	13756051	1.063769409
chr20	13756268	13756767	0.888921574
chr20	13756768	13757166	0.886375125
chr20	13762899	13763398	0.903071754
chr20	13763399	13763898	0.98555325
chr20	13765217	13765625	1.474415385
chr20	13765626	13766125	1.346980262
chr20	13767573	13768072	1.051931732
chr20	13768073	13768248	1.096091906
chr20	13768984	13769483	0.938153206
chr20	13773555	13774054	1.058969405
