@HD	VN:1.6
@SQ	SN:20	LN:63025520	M5:0dec9660ec1efaaf33281c0d5ea2560f	UR:file:/storage/zhenghoufengLab/chenxiang/reference/hg19_genome/hg19_chr20.fa
@RG	ID:GATKCopyNumber	SM:HG01133
20	3903640	3904139	2.2288050310240433
20	3904140	3904639	2.2565739921340016
20	3914140	3914639	3.225180068785243
20	3914640	3915098	2.2336786780083475
20	3915390	3915889	1.6244753644233192
20	3925573	3926072	2.395101555249005
20	3928633	3929132	1.5870977118492668
20	3944271	3944770	2.0492021976780133
20	3944771	3944921	2.583898115090634
20	4155426	4155925	2.119549931369466
20	4155926	4156160	3.6735239106543918
20	4157747	4158246	1.691406467301417
20	4158247	4158474	8.448403316801294
20	4162199	4162679	1.8718816898054371
20	4162680	4163179	2.6432715487892056
20	4163180	4163679	2.5752173864762824
20	4163890	4164389	1.4716360191459306
20	4164390	4164551	19.22975433141916
20	4167139	4167638	2.201937960575366
20	4167698	4168197	1.9929487769036318
20	4168198	4168644	3.384972743745895
20	4201526	4202025	2.5168275110717646
20	4202026	4202525	1.6354599117721043
20	4202526	4203025	2.3262413871748646
20	4228243	4228742	2.3864086935816666
20	4228743	4229242	1.2206937905808373
20	4229243	4229742	2.657231414702401
20	4679606	4680105	1.2360281191490858
20	4680106	4680605	2.2005464207835987
20	4680606	4681105	1.982926579185214
20	4704936	4705435	2.0334985757204134
20	4705436	4705935	2.4110666617277814
20	4712677	4713176	0.05775356860272175
20	4713177	4713676	0.34669176852175765
20	4764418	4764917	2.132615865291523
20	4764918	4765238	1.7535792174001164
20	4766626	4767125	3.026060160653618
20	4767126	4767224	64.22282940867309
20	4768028	4768527	2.2459894174527544
20	4768528	4768631	2.0000188122983307
20	4768632	4769131	2.058502745900686
20	4769991	4770490	1.9440523930498599
20	4770491	4770593	39.785314901964036
20	4770846	4771345	1.725824741067548
20	4772934	4773433	2.007237396928379
20	4776210	4776709	1.9804374746303044
20	4776710	4776862	0
20	4778405	4778904	2.1846480258732313
20	4781367	4781866	1.8456975322992284
20	4837253	4837752	2.2595490290094093
20	4837753	4838100	2.1615102996820457
20	4839684	4840183	1.8317237317441857
20	4840184	4840280	16.1474973849628
20	4842343	4842842	1.7849809060411654
20	4842843	4842981	3.408681827658352
20	4843173	4843672	1.7700717010766769
20	4848165	4848664	1.676200078731782
20	4850301	4850800	2.1872309765579265
20	4854331	4854830	1.9500726426406145
20	4854831	4854979	3.7866442680561017
20	4854980	4855479	1.939963175096419
20	4864037	4864536	1.931093929555977
20	4864537	4864719	23.255521471964617
20	4865148	4865647	2.507782689544916
20	4866216	4866715	1.8261956624555475
20	4879950	4880449	2.3215007595945933
20	4880450	4880608	0
20	4882837	4883336	2.0812636260861717
20	4893275	4893774	2.0152275180574253
20	4912850	4913349	2.5127250230063005
20	4913350	4913612	4.393476953078978
20	5080733	5081232	11.286319048919587
20	5081233	5081732	1.9624584955806967
20	5086583	5087082	1.7015047286236453
20	5089727	5090226	1.4655488277777746
20	5093115	5093614	1.031051413570498
20	5093615	5093983	0.4135822178851997
20	5095348	5095847	2.408263520154683
20	5095848	5096051	1.8412180429410194
20	5096052	5096468	1.9661417851730816
20	5097865	5098364	2.057465151486942
20	5098365	5098560	1.7279184443957816
20	5099005	5099368	2.3372219906683087
20	5099369	5099762	2.1401251606663116
20	5099973	5100472	2.0992862129015926
20	5100473	5100865	3.2489914818008034
20	5107461	5107960	0.9537993128053833
20	5153918	5154417	2.0040204997485573
20	5154418	5154555	1.197856672910959
20	5155578	5156077	1.8929087782823018
20	5156078	5156175	3.670988890840681
20	5157043	5157542	1.7594805363391084
20	5157543	5157641	23.939146328071963
20	5159212	5159711	1.912527741363289
20	5159712	5159852	1.4969136251055088
20	5162782	5163281	1.9956724164447237
20	5163456	5163955	1.7143620577435583
20	5165253	5165752	1.8540554492378538
20	5165753	5165841	2.0438669812205235
20	5166153	5166652	1.9797162021356358
20	5166653	5166722	1.2234897103422975
20	5167082	5167581	2.0950674218693264
20	5167582	5167735	5.900471579307981
20	5169462	5169961	2.2836287847145447
20	5169962	5170082	14.211753680163428
20	5170130	5170615	1.5437776476641958
20	5170616	5171115	1.8963443949647272
20	5282095	5282594	2.598519686083536
20	5282595	5283094	1.6433949922883881
20	5283095	5283594	2.04725868649547
20	5294307	5294806	2.0103148276119023
20	5294807	5295273	2.1509585675947354
20	5527794	5528293	2.356655253372526
20	5528294	5528746	1.9916444304608762
20	5538340	5538839	1.8406793481957626
20	5538840	5539001	10.473567635227417
20	5539079	5539578	2.2656730176738824
20	5540335	5540834	2.2912269249149926
20	5541860	5542359	2.3351945972384427
20	5545412	5545911	2.314329738363412
20	5547128	5547627	1.9124959142835278
20	5547878	5548377	2.1277701333762042
20	5550542	5551041	1.6584935947148383
20	5554310	5554809	1.844613309309987
20	5555808	5556307	1.727395109248913
20	5556308	5556326	2.996342500317027
20	5556327	5556826	1.970424260144462
20	5558775	5559274	1.9784551556791339
20	5559275	5559507	1.462585536862184
20	5560403	5560902	1.9504532429085488
20	5564676	5565175	1.5991734989650122
20	5566589	5567088	1.9638222033533557
20	5573722	5574221	2.3659175289416616
20	5579120	5579619	1.8182493774034625
20	5584759	5585258	2.112904816704385
20	5753257	5753733	2.0055892394022488
20	5753734	5754233	2.0610848233992085
20	5843419	5843918	1.7296930550450347
20	5843919	5844418	2.386400563232456
20	5891905	5892404	1.5532693847745445
20	5896721	5897220	2.0502698992198574
20	5897245	5897744	1.7776329418031993
20	5902730	5903229	1.5773387569883879
20	5903230	5903729	1.8237607648012362
20	5903730	5904229	1.8040854911229984
20	5904230	5904729	2.3095939881424887
20	5904730	5904996	2.323034990341981
20	5905367	5905866	2.2844359841924136
20	5918623	5919122	2.154350160648008
20	5919123	5919622	1.706821020059453
20	5921448	5921836	1.4480685452399218
20	5921837	5922241	1.7995424623927996
20	5922346	5922845	2.1198729055863637
20	5922846	5922877	1.8071169700737377
20	5922878	5923377	1.9282433105210581
20	5923378	5923682	1.9903309546711643
20	5923954	5924453	1.9998697502258802
20	5924462	5924742	1.9347423913750799
20	5924743	5925149	1.3334934183045328
20	5925200	5925699	2.2354300174656836
20	5925700	5925810	4.15168982964266
20	5926801	5927300	1.992592806691262
20	5927301	5927429	2.5659108354023603
20	5930673	5931172	3.031571328261728
20	5932406	5932905	1.9245168218412716
20	5932906	5932939	6.061095836485501
20	5932940	5933424	1.8058886638187586
20	5935003	5935502	2.440965452815123
20	5935542	5936041	2.0685221553984854
20	5936042	5936147	0
20	5937521	5938020	1.7255351215646928
20	5938923	5939422	2.1001265279964922
20	5939423	5939622	1.6085277534456297
20	5943669	5944168	2.14247606779692
20	5947831	5948330	2.2967393096504347
20	5948331	5948354	0
20	5948355	5948854	2.193967994841831
20	5952402	5952901	1.5200672519509164
20	5952971	5953470	1.5346921688491348
20	5953471	5953536	4.663188370911816
20	5953537	5954036	2.2013828551766275
20	5958271	5958770	1.9278098792721177
20	5958771	5958913	35.262249771060475
20	5963365	5963864	1.6911034728494458
20	5963865	5964061	1.9001869332192947
20	5965176	5965675	1.877110849285942
20	5965676	5965896	1.7534364015966268
20	5966317	5966816	1.970177178610201
20	5966817	5967027	2.6889153504507264
20	5967677	5968176	1.9844669076403936
20	5973901	5974390	1.5576652535863156
20	5974391	5974757	1.851341497755632
20	5974758	5975257	1.7730604873526754
20	5987688	5988187	2.420135845956274
20	5990170	5990669	2.158732474701717
20	5990670	5990808	3.4859973583880053
20	5995756	5996255	1.9455050617951015
20	6011680	6012179	2.2331915665764366
20	6012407	6012906	1.7791634612546117
20	6014859	6015358	1.8140706746276272
20	6017469	6017968	1.4878599340190464
20	6021445	6021944	2.0338170872612507
20	6021945	6022444	2.4863462820654147
20	6022445	6022944	1.9730449131602945
20	6022945	6023142	5.167363861146556
20	6024938	6025437	1.6570688111358822
20	6031174	6031673	1.9918596611886519
20	6031674	6031879	1.1200757058233937
20	6032540	6033039	0.36188896057395586
20	6033040	6033539	2.8756215265241796
20	6057241	6057740	2.160996595619942
20	6057741	6058240	1.645464890988994
20	6059832	6060331	2.012130611131674
20	6060332	6060474	4.769181618618498
20	6064436	6064935	2.3833568037431223
20	6065462	6065961	1.9074799265911286
20	6065962	6066184	2.1911986585834073
20	6068173	6068672	1.5195492679068119
20	6069361	6069860	1.39135647480638
20	6069861	6069986	3.50996067069581
20	6075335	6075834	1.9660830351641807
20	6077298	6077797	1.1692435556306342
20	6077798	6077925	1.6149868750013059
20	6077926	6078425	2.094366318252069
20	6087928	6088427	2.3246672418539145
20	6090694	6091193	1.9047399746873446
20	6091194	6091408	5.737652684465667
20	6092873	6093372	1.909208775753997
20	6096207	6096706	1.6140705549730212
20	6096707	6096941	1.0294118803763228
20	6099800	6100299	2.114446508887081
20	6100300	6100469	16.11392127850069
20	6750516	6751015	1.1435798486003097
20	6751016	6751369	1.0812025123445077
20	6758641	6759140	1.4479609032331404
20	6759141	6759640	1.9777995394539842
20	6759641	6760140	2.194061243213293
20	7863881	7864380	2.5966390020488803
20	7864381	7864560	1.1854441994019842
20	7865917	7866294	2.2806957006556736
20	7866295	7866761	1.6429485778911201
20	7875529	7876028	1.781552867225956
20	7886550	7887049	1.8307305453448846
20	7887050	7887226	2.470134722130665
20	7894560	7895059	1.877896598444424
20	7895060	7895316	3.094535563864269
20	7914880	7915379	1.5408061582766341
20	7920682	7921181	1.8249669787518512
20	7921182	7921355	0
20	7962242	7962741	2.170919024221607
20	7962742	7963241	1.8253235990786507
20	7963242	7963518	2.3396341946778314
20	7964190	7964689	1.8583202151473155
20	7967684	7968183	1.192107765096719
20	7976422	7976921	1.6091226203498723
20	7980128	7980627	2.600530880007394
20	7981892	7982391	1.9901299164378985
20	7990596	7991095	1.6290531211037829
20	8113162	8113647	1.7217065969152432
20	8130690	8131189	1.7419537501145204
20	8351778	8352277	2.2246241060709475
20	8608690	8609189	2.030407765385512
20	8609190	8609328	5.948504396022922
20	8626498	8626997	1.9245180293976556
20	8628296	8628795	1.5751092208354125
20	8629770	8630269	1.9067548229610245
20	8637580	8638079	2.24066838882664
20	8638934	8639433	1.7233180014869467
20	8639434	8639601	5.035562301249515
20	8665328	8665827	2.4945911584674354
20	8665828	8665975	4.012290815739683
20	8678022	8678521	2.010667913783506
20	8678522	8678680	3.363057086260878
20	8689066	8689565	2.0968277290381514
20	8696660	8697159	2.0365574240180337
20	8698067	8698566	1.4825026587784982
20	8698567	8698745	10.541954056239355
20	8702750	8703249	2.0928783390131556
20	8705052	8705551	1.8889755400861787
20	8707705	8708204	1.9791170957590722
20	8709446	8709945	1.9551605805710197
20	8709946	8710071	0
20	8713634	8714133	2.1669942938635924
20	8714134	8714289	0
20	8717424	8717923	1.579845391036051
20	8717924	8718089	11.126851753117315
20	8719657	8720156	1.673723297428948
20	8720740	8721239	1.5441771711374177
20	8721860	8722359	2.0373990526708883
20	8737442	8737941	1.7554552819251141
20	8737942	8738075	11.726483577302654
20	8740803	8741302	1.7535637057250406
20	8745535	8746034	1.6493849739616253
20	8746035	8746255	1.8736360167695496
20	8754935	8755434	1.8758624613077635
20	8755435	8755616	2.370613497507672
20	8768845	8769225	1.9485295763730683
20	8769226	8769619	1.8492114994635653
20	8769914	8770413	1.9292708828091223
20	8770571	8771070	1.7987707941739979
20	8782452	8782951	1.7774561570755572
20	8782952	8783070	0
20	8862018	8862517	1.883242275192467
20	8862518	8863017	3.1594571368391087
20	9288196	9288695	2.139825327558599
20	9317522	9318021	1.8225420638290355
20	9318404	9318903	1.7976844464881918
20	9319290	9319789	1.7085660059248453
20	9319790	9319934	1.3464832596878
20	9343292	9343791	1.6251558681226788
20	9345857	9346356	1.729443839895444
20	9351610	9352109	2.6007589459855285
20	9352699	9353198	2.587716288244828
20	9353443	9353942	2.2938594155300915
20	9360450	9360949	1.9893852230876494
20	9364597	9365096	2.0760503496173155
20	9365097	9365308	1.885315381930584
20	9367859	9368358	2.0725596835764044
20	9370275	9370774	2.1751132361464647
20	9370927	9371426	2.204157901227238
20	9373984	9374483	0.9635845387330872
20	9375919	9376418	1.587090699725248
20	9381886	9382385	2.0537063240239943
20	9388313	9388812	2.138194625746517
20	9388813	9388955	0.8254486287109698
20	9389029	9389528	2.1710824443798686
20	9389534	9390033	2.3304909778196943
20	9391433	9391932	1.9384837329915632
20	9400203	9400702	2.1727153819907783
20	9401693	9402192	1.9127091169087436
20	9402193	9402358	3.7519962661501656
20	9404144	9404643	2.263374816222525
20	9404644	9404849	8.311596196516698
20	9415956	9416455	1.9979736617788788
20	9417398	9417897	1.8665408375107528
20	9417898	9418049	5.306915551376527
20	9424377	9424750	1.4993042800350493
20	9424751	9425140	2.1734363714196507
20	9433743	9434242	1.481981836266055
20	9437810	9438309	1.6424064854466718
20	9440031	9440530	1.6238661160308514
20	9440531	9440707	3.5818332197633764
20	9448967	9449466	2.1046692078890628
20	9453186	9453685	1.826534309154254
20	9453710	9454209	1.4023047028993156
20	9457113	9457612	1.630241833785456
20	9459317	9459816	1.8052518919046916
20	9459817	9460316	11.632127912667185
20	9494754	9495253	2.5523363348039587
20	9495254	9495753	1.9590182375842324
20	9495754	9495872	0
20	9495873	9496372	1.8640483429077987
20	9496373	9496459	2.345758712581567
20	9496460	9496840	1.9022018784083703
20	9496841	9497258	2.081617341803118
20	9498436	9498935	1.9977835295274693
20	9498936	9499125	2.1129316360587125
20	9510038	9510537	1.6627197736076937
20	9510538	9511037	3.656271750072428
20	9519781	9520280	1.682261692649882
20	9520281	9520514	3.420748693287569
20	9522982	9523481	2.174777621635128
20	9523482	9523617	3.723009512784555
20	9524765	9525264	2.128847111141697
20	9538004	9538503	1.7926758013731556
20	9538504	9538631	0
20	9543287	9543786	1.8038784546385749
20	9543787	9543921	0
20	9546289	9546788	1.9379229552900281
20	9546789	9547281	1.900970500175586
20	9560541	9561040	2.041012113355502
20	9561041	9561540	2.164078412236855
20	9561541	9561827	1.4509528120769746
20	9624522	9625021	1.8090640403103626
20	9625022	9625237	7.391330043689128
20	10018655	10019154	1.601704331023694
20	10019155	10019545	1.6702080757512476
20	10023519	10024018	1.8480316944511437
20	10024019	10024219	2.275232521108045
20	10024791	10025290	2.191851017965506
20	10025291	10025441	16.423611480490024
20	10025971	10026470	1.6546315873087352
20	10026471	10026595	25.125811044540633
20	10029787	10030286	2.1247271621338015
20	10030287	10030786	2.309093049106497
20	10030787	10031110	1.7791713260961637
20	10032060	10032559	1.7179304524778483
20	10032560	10032787	0
20	10033509	10034008	1.9189586309626918
20	10034009	10034173	77.09695904577876
20	10034859	10035358	1.8439098840739512
20	10035359	10035497	1.7566676112617121
20	10035899	10036398	1.6163542516624823
20	10036399	10036898	1.0978200085419891
20	10255826	10256325	1.831214719249235
20	10256326	10256461	3.684557833176909
20	10258082	10258581	1.2835897057925216
20	10265121	10265620	1.573244470340629
20	10273279	10273727	1.5230321787412096
20	10273728	10274176	1.9917972069202925
20	10277322	10277821	1.7586941377818601
20	10279665	10280164	1.4012129355747793
20	10286526	10287025	1.8995914893129178
20	10287026	10287525	1.5124349478075398
20	10385406	10385905	2.1696149320114415
20	10385906	10386405	2.0000020142797164
20	10388013	10388512	1.9714913716741822
20	10389025	10389524	2.046542383060787
20	10389525	10389701	7.307452232114242
20	10392927	10393426	1.8806516640214361
20	10393427	10393926	1.9401126612928952
20	10393927	10394426	1.8992516921045481
20	10438573	10439072	2.0696408628414598
20	10536628	10537127	1.7567482488246002
20	10541097	10541596	1.931055465292863
20	10541597	10541718	0
20	10579072	10579571	1.7102487979254795
20	10582128	10582627	2.031825255655524
20	10601711	10602210	1.662012203579852
20	10602211	10602312	0
20	10603056	10603555	2.676341010386803
20	10603556	10604055	1.713536222675653
20	10604056	10604555	2.801363194461847
20	10619581	10620080	2.586561530596569
20	10620081	10620580	2.216864738770684
20	10620581	10620853	1.9793102370623972
20	10621180	10621670	2.0981755718196187
20	10621671	10621999	1.7786429349876869
20	10622000	10622385	2.1555142037682757
20	10622386	10622790	2.2234427387102755
20	10622885	10623384	2.068408808396247
20	10624175	10624674	1.9978676467948309
20	10624758	10625257	1.9679461557688573
20	10625272	10625708	1.5761631760714347
20	10625709	10625953	1.9959132629203928
20	10625954	10626367	1.7514218454996484
20	10626368	10626867	2.4472972802905844
20	10627336	10627835	2.1984942555235856
20	10627836	10628001	1.4969162693067486
20	10628357	10628856	1.907067535555388
20	10628857	10628977	2.0875368901293556
20	10628978	10629477	1.8393723183039679
20	10629478	10629539	1.4636484561290988
20	10629540	10629962	2.188706795403135
20	10629963	10630462	2.1205859064138024
20	10630644	10631143	1.9931771737150634
20	10631978	10632477	1.9911447488146232
20	10632478	10632560	3.615761022494786
20	10632561	10633006	2.05429531138553
20	10633007	10633496	2.025045866189192
20	10636795	10637294	2.702370820249303
20	10638865	10639364	1.834351626907193
20	10639365	10639620	1.7179577545951976
20	10644360	10644859	1.7963020722316718
